State,Abbreviation,FIPS,Year,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base
Oregon,OR,41,1986,-0.44,188.55,76.09,40.7
Oregon,OR,41,1987,1.35,191.1,77.12,41.26
Oregon,OR,41,1988,3.79,198.35,80.05,42.82
Oregon,OR,41,1989,9.54,217.27,87.68,46.9
Oregon,OR,41,1990,14.05,247.79,100,53.49
Oregon,OR,41,1991,9.05,270.22,109.05,58.34
Oregon,OR,41,1992,6.28,287.18,115.9,62
Oregon,OR,41,1993,7.17,307.76,124.2,66.44
Oregon,OR,41,1994,8.57,334.15,134.85,72.14
Oregon,OR,41,1995,11.01,370.94,149.7,80.08
Oregon,OR,41,1996,6.37,394.55,159.22,85.18
Oregon,OR,41,1997,6.61,420.64,169.75,90.81
Oregon,OR,41,1998,3.55,435.56,175.77,94.03
Oregon,OR,41,1999,2.4,446.02,180,96.29
Oregon,OR,41,2000,3.85,463.21,186.93,100
Oregon,OR,41,2001,4.56,484.32,195.45,104.56
Oregon,OR,41,2002,3.59,501.7,202.47,108.31
Oregon,OR,41,2003,2.99,516.7,208.52,111.55
Oregon,OR,41,2004,9.06,563.51,227.41,121.65
Oregon,OR,41,2005,17.06,659.64,266.21,142.41
Oregon,OR,41,2006,16.51,768.53,310.15,165.91
Oregon,OR,41,2007,5.21,808.55,326.3,174.55
Oregon,OR,41,2008,-2.81,785.81,317.12,169.64
Oregon,OR,41,2009,-9.88,708.18,285.79,152.89
Oregon,OR,41,2010,-8.15,650.45,262.5,140.42
Oregon,OR,41,2011,-6.92,605.41,244.32,130.7
Oregon,OR,41,2012,-1.57,595.93,240.49,128.65
Oregon,OR,41,2013,6.23,633.04,255.47,136.66
Oregon,OR,41,2014,9.59,693.76,279.98,149.77
Oregon,OR,41,2015,7.9,748.6,302.11,161.61
Oregon,OR,41,2016,11,830.97,335.35,179.4
Oregon,OR,41,2017,7.97,897.2,362.08,193.69
Oregon,OR,41,2018,6.24,953.2,384.68,205.78
Oregon,OR,41,2019,4.38,994.96,401.53,214.8
Oregon,OR,41,2020,3.45,1029.32,415.39,222.21
Oregon,OR,41,2021,13.72,1170.56,472.39,252.71
Oregon,OR,41,2022,14.07,1335.27,538.86,288.27
Oregon,OR,41,2023,0.78,1345.64,543.05,290.5
Oregon,OR,41,2024,2.24,1375.8,555.22,297.02
Oregon,OR,41,2025,0.93,1388.62,560.39,299.78
Pennsylvania,PA,42,1975,,100,36.73,30.78
Pennsylvania,PA,42,1976,5.69,105.69,38.82,32.53
Pennsylvania,PA,42,1977,5.72,111.73,41.04,34.39
Pennsylvania,PA,42,1978,8.05,120.72,44.34,37.16
Pennsylvania,PA,42,1979,12.09,135.32,49.7,41.65
Pennsylvania,PA,42,1980,4.99,142.08,52.18,43.73
Pennsylvania,PA,42,1981,3.97,147.72,54.26,45.47
Pennsylvania,PA,42,1982,1.35,149.72,54.99,46.08
Pennsylvania,PA,42,1983,6.05,158.78,58.32,48.87
Pennsylvania,PA,42,1984,5.98,168.28,61.81,51.79
Pennsylvania,PA,42,1985,6.29,178.87,65.7,55.05
Pennsylvania,PA,42,1986,8.07,193.31,71,59.49
Pennsylvania,PA,42,1987,12.45,217.38,79.84,66.9
Pennsylvania,PA,42,1988,15.41,250.88,92.14,77.21
Pennsylvania,PA,42,1989,6.26,266.58,97.91,82.04
Pennsylvania,PA,42,1990,2.13,272.27,100,83.8
Pennsylvania,PA,42,1991,1.36,275.98,101.36,84.94
Pennsylvania,PA,42,1992,1.65,280.53,103.04,86.34
Pennsylvania,PA,42,1993,1.02,283.4,104.09,87.22
Pennsylvania,PA,42,1994,0.14,283.8,104.23,87.34
Pennsylvania,PA,42,1995,0.94,286.45,105.21,88.16
Pennsylvania,PA,42,1996,1.7,291.33,107,89.66
Pennsylvania,PA,42,1997,1.36,295.28,108.45,90.88
Pennsylvania,PA,42,1998,2.78,303.5,111.47,93.41
Pennsylvania,PA,42,1999,2.43,310.86,114.18,95.68
Pennsylvania,PA,42,2000,4.52,324.92,119.34,100
Pennsylvania,PA,42,2001,6.15,344.89,126.67,106.15
Pennsylvania,PA,42,2002,5.62,364.28,133.8,112.12
Pennsylvania,PA,42,2003,4.66,381.24,140.02,117.34
Pennsylvania,PA,42,2004,9.69,418.18,153.59,128.71
Pennsylvania,PA,42,2005,11.84,467.69,171.77,143.94
Pennsylvania,PA,42,2006,7.76,503.98,185.1,155.11
Pennsylvania,PA,42,2007,2.39,516.02,189.53,158.82
Pennsylvania,PA,42,2008,-0.85,511.62,187.91,157.46
Pennsylvania,PA,42,2009,-3.33,494.6,181.66,152.22
Pennsylvania,PA,42,2010,-2.53,482.07,177.06,148.37
Pennsylvania,PA,42,2011,-2.4,470.51,172.81,144.81
Pennsylvania,PA,42,2012,-1.7,462.53,169.88,142.35
Pennsylvania,PA,42,2013,0.78,466.15,171.21,143.47
Pennsylvania,PA,42,2014,1.88,474.91,174.43,146.16
Pennsylvania,PA,42,2015,2.28,485.72,178.4,149.49
Pennsylvania,PA,42,2016,2.47,497.72,182.8,153.18
Pennsylvania,PA,42,2017,3.62,515.75,189.43,158.73
Pennsylvania,PA,42,2018,4.36,538.21,197.68,165.65
Pennsylvania,PA,42,2019,3.98,559.66,205.55,172.25
Pennsylvania,PA,42,2020,3.64,580.02,213.03,178.52
Pennsylvania,PA,42,2021,9.96,637.77,234.25,196.29
Pennsylvania,PA,42,2022,12.94,720.33,264.57,221.7
Pennsylvania,PA,42,2023,7.41,773.67,284.16,238.12
Pennsylvania,PA,42,2024,5.95,819.72,301.07,252.29
Pennsylvania,PA,42,2025,4.74,858.55,315.33,264.24
Rhode Island,RI,44,1975,,100,25.25,23.01
Rhode Island,RI,44,1976,4.38,104.38,26.36,24.02
Rhode Island,RI,44,1977,7.98,112.71,28.46,25.93
Rhode Island,RI,44,1978,13.46,127.88,32.29,29.43
Rhode Island,RI,44,1979,12.19,143.47,36.23,33.01
Rhode Island,RI,44,1980,8.31,155.39,39.24,35.76
Rhode Island,RI,44,1981,2.66,159.54,40.28,36.71
Rhode Island,RI,44,1982,3.5,165.12,41.69,37.99
Rhode Island,RI,44,1983,8.08,178.47,45.06,41.06
Rhode Island,RI,44,1984,9.07,194.66,49.15,44.79
Rhode Island,RI,44,1985,12.32,218.65,55.21,50.31
Rhode Island,RI,44,1986,19.78,261.89,66.13,60.26
Rhode Island,RI,44,1987,26.96,332.49,83.96,76.51
Rhode Island,RI,44,1988,16.26,386.55,97.61,88.95
Rhode Island,RI,44,1989,3.96,401.86,101.47,92.47
Rhode Island,RI,44,1990,-1.45,396.03,100,91.13
Rhode Island,RI,44,1991,-4.09,379.85,95.91,87.4
Rhode Island,RI,44,1992,-2.34,370.97,93.67,85.36
Rhode Island,RI,44,1993,-1.04,367.12,92.7,84.47
Rhode Island,RI,44,1994,-1.76,360.66,91.07,82.99
Rhode Island,RI,44,1995,-0.42,359.16,90.69,82.64
Rhode Island,RI,44,1996,0.81,362.06,91.42,83.31
Rhode Island,RI,44,1997,0.41,363.53,91.79,83.65
Rhode Island,RI,44,1998,3.11,374.83,94.65,86.25
Rhode Island,RI,44,1999,3.64,388.48,98.09,89.39
Rhode Island,RI,44,2000,11.87,434.6,109.74,100
Rhode Island,RI,44,2001,11.37,484.01,122.22,111.37
Rhode Island,RI,44,2002,14.54,554.4,139.99,127.57
Rhode Island,RI,44,2003,11.25,616.78,155.74,141.92
Rhode Island,RI,44,2004,18.89,733.29,185.16,168.73
Rhode Island,RI,44,2005,14.48,839.47,211.97,193.16
Rhode Island,RI,44,2006,3.95,872.62,220.34,200.79
Rhode Island,RI,44,2007,-2.71,848.98,214.37,195.35
Rhode Island,RI,44,2008,-7.31,786.92,198.7,181.07
Rhode Island,RI,44,2009,-9.66,710.91,179.51,163.58
Rhode Island,RI,44,2010,-4.53,678.74,171.39,156.18
Rhode Island,RI,44,2011,-4.74,646.58,163.26,148.78
Rhode Island,RI,44,2012,-3.84,621.72,156.99,143.06
Rhode Island,RI,44,2013,-0.13,620.91,156.78,142.87
Rhode Island,RI,44,2014,2.97,639.35,161.44,147.11
Rhode Island,RI,44,2015,4.46,667.9,168.65,153.68
Rhode Island,RI,44,2016,4.71,699.35,176.59,160.92
Rhode Island,RI,44,2017,5.88,740.47,186.97,170.38
Rhode Island,RI,44,2018,6.34,787.42,198.83,181.19
Rhode Island,RI,44,2019,4.42,822.25,207.63,189.2
Rhode Island,RI,44,2020,4.36,858.07,216.67,197.44
Rhode Island,RI,44,2021,13.47,973.64,245.85,224.03
Rhode Island,RI,44,2022,15.79,1127.37,284.67,259.41
Rhode Island,RI,44,2023,9.73,1237.03,312.36,284.64
Rhode Island,RI,44,2024,8.65,1344.08,339.39,309.27
Rhode Island,RI,44,2025,5.4,1416.71,357.73,325.98
South Carolina,SC,45,1975,,100,44.49,31.59
South Carolina,SC,45,1976,5.48,105.48,46.92,33.32
South Carolina,SC,45,1977,5.91,111.71,49.7,35.29
South Carolina,SC,45,1978,9.26,122.06,54.3,38.56
South Carolina,SC,45,1979,11.16,135.69,60.36,42.86
South Carolina,SC,45,1980,9.84,149.04,66.3,47.08
South Carolina,SC,45,1981,9.95,163.86,72.9,51.76
South Carolina,SC,45,1982,2.86,168.56,74.98,53.25
South Carolina,SC,45,1983,3.35,174.2,77.49,55.03
South Carolina,SC,45,1984,3.08,179.56,79.88,56.72
South Carolina,SC,45,1985,4.04,186.81,83.1,59.01
South Carolina,SC,45,1986,3.34,193.05,85.88,60.98
South Carolina,SC,45,1987,4.08,200.92,89.38,63.47
South Carolina,SC,45,1988,4.51,209.98,93.41,66.33
South Carolina,SC,45,1989,3.91,218.19,97.07,68.93
South Carolina,SC,45,1990,3.02,224.79,100,71.01
South Carolina,SC,45,1991,2.31,229.98,102.31,72.65
South Carolina,SC,45,1992,2.08,234.75,104.43,74.16
South Carolina,SC,45,1993,1.62,238.56,106.13,75.36
South Carolina,SC,45,1994,2.2,243.8,108.46,77.02
South Carolina,SC,45,1995,3.79,253.04,112.57,79.94
South Carolina,SC,45,1996,3.85,262.79,116.9,83.01
South Carolina,SC,45,1997,4.43,274.44,122.09,86.69
South Carolina,SC,45,1998,4.45,286.64,127.52,90.55
South Carolina,SC,45,1999,4.71,300.16,133.53,94.82
South Carolina,SC,45,2000,5.46,316.56,140.82,100
South Carolina,SC,45,2001,5.09,332.67,147.99,105.09
South Carolina,SC,45,2002,2.7,341.65,151.98,107.92
South Carolina,SC,45,2003,1.97,348.39,154.98,110.06
South Carolina,SC,45,2004,4.08,362.61,161.31,114.55
South Carolina,SC,45,2005,7.51,389.84,173.42,123.15
South Carolina,SC,45,2006,7.63,419.6,186.66,132.55
South Carolina,SC,45,2007,3.96,436.21,194.05,137.8
South Carolina,SC,45,2008,0.62,438.92,195.26,138.65
South Carolina,SC,45,2009,-2.97,425.87,189.45,134.53
South Carolina,SC,45,2010,-5.45,402.65,179.12,127.2
South Carolina,SC,45,2011,-3.98,386.63,172,122.14
South Carolina,SC,45,2012,-2.05,378.72,168.48,119.64
South Carolina,SC,45,2013,0.49,380.56,169.3,120.22
South Carolina,SC,45,2014,2.86,391.45,174.14,123.66
South Carolina,SC,45,2015,4.59,409.42,182.13,129.34
South Carolina,SC,45,2016,4.72,428.76,190.74,135.44
South Carolina,SC,45,2017,5.55,452.56,201.32,142.96
South Carolina,SC,45,2018,5.91,479.28,213.21,151.4
South Carolina,SC,45,2019,5.18,504.09,224.25,159.24
South Carolina,SC,45,2020,3.48,521.64,232.06,164.79
South Carolina,SC,45,2021,11.78,583.08,259.39,184.19
South Carolina,SC,45,2022,19.53,696.93,310.03,220.16
South Carolina,SC,45,2023,9.78,765.12,340.37,241.7
South Carolina,SC,45,2024,5.59,807.87,359.39,255.21
South Carolina,SC,45,2025,3.55,836.52,372.13,264.26
South Dakota,SD,46,1975,,100,52.34,33.4
South Dakota,SD,46,1976,0.88,100.88,52.81,33.69
South Dakota,SD,46,1977,10.5,111.47,58.35,37.23
South Dakota,SD,46,1978,11.89,124.73,65.29,41.65
South Dakota,SD,46,1979,13.29,141.3,73.96,47.19
South Dakota,SD,46,1980,6.51,150.51,78.78,50.26
South Dakota,SD,46,1981,-2.99,146.01,76.43,48.76
South Dakota,SD,46,1982,12.94,164.91,86.32,55.07
South Dakota,SD,46,1983,-8.05,151.64,79.37,50.64
South Dakota,SD,46,1984,14.03,172.91,90.51,57.74
South Dakota,SD,46,1985,-0.48,172.09,90.08,57.47
South Dakota,SD,46,1986,2.77,176.86,92.58,59.06
South Dakota,SD,46,1987,2.96,182.09,95.31,60.81
South Dakota,SD,46,1988,-2.41,177.69,93.01,59.34
South Dakota,SD,46,1989,3.26,183.48,96.04,61.27
South Dakota,SD,46,1990,4.12,191.04,100,63.8
South Dakota,SD,46,1991,4.33,199.31,104.33,66.56
South Dakota,SD,46,1992,5.13,209.55,109.69,69.98
South Dakota,SD,46,1993,6.4,222.96,116.71,74.46
South Dakota,SD,46,1994,6.2,236.78,123.94,79.07
South Dakota,SD,46,1995,5.13,248.92,130.3,83.13
South Dakota,SD,46,1996,3.6,257.88,134.99,86.12
South Dakota,SD,46,1997,4.07,268.37,140.48,89.62
South Dakota,SD,46,1998,3.18,276.91,144.95,92.47
South Dakota,SD,46,1999,3.09,285.48,149.43,95.34
South Dakota,SD,46,2000,4.89,299.45,156.74,100
South Dakota,SD,46,2001,4.25,312.17,163.41,104.25
South Dakota,SD,46,2002,3.54,323.22,169.19,107.94
South Dakota,SD,46,2003,2.47,331.19,173.36,110.6
South Dakota,SD,46,2004,5.43,349.18,182.78,116.61
South Dakota,SD,46,2005,6.94,373.4,195.45,124.7
South Dakota,SD,46,2006,4.86,391.56,204.96,130.76
South Dakota,SD,46,2007,3.72,406.1,212.57,135.62
South Dakota,SD,46,2008,2.08,414.57,217,138.45
South Dakota,SD,46,2009,-0.04,414.39,216.91,138.39
South Dakota,SD,46,2010,-1.25,409.23,214.21,136.66
South Dakota,SD,46,2011,-0.1,408.82,213.99,136.52
South Dakota,SD,46,2012,1.18,413.65,216.52,138.14
South Dakota,SD,46,2013,3.03,426.2,223.09,142.33
South Dakota,SD,46,2014,3.36,440.52,230.59,147.11
South Dakota,SD,46,2015,3.6,456.38,238.89,152.41
South Dakota,SD,46,2016,4.44,476.64,249.5,159.17
South Dakota,SD,46,2017,5.01,500.5,261.98,167.14
South Dakota,SD,46,2018,4.73,524.17,274.38,175.05
South Dakota,SD,46,2019,4.36,547.03,286.34,182.68
South Dakota,SD,46,2020,3.03,563.59,295.01,188.21
South Dakota,SD,46,2021,11.28,627.17,328.29,209.44
South Dakota,SD,46,2022,17.16,734.8,384.63,245.39
South Dakota,SD,46,2023,7.38,789.03,413.02,263.5
South Dakota,SD,46,2024,3.59,817.35,427.84,272.95
South Dakota,SD,46,2025,3.11,842.79,441.16,281.45
Tennessee,TN,47,1975,,100,46.71,32.65
Tennessee,TN,47,1976,2.24,102.24,47.76,33.38
Tennessee,TN,47,1977,9.86,112.32,52.47,36.67
Tennessee,TN,47,1978,11.7,125.47,58.61,40.96
Tennessee,TN,47,1979,9.19,137,63.99,44.72
Tennessee,TN,47,1980,7.31,147.01,68.67,47.99
Tennessee,TN,47,1981,3.14,151.62,70.82,49.5
Tennessee,TN,47,1982,-0.04,151.56,70.79,49.48
Tennessee,TN,47,1983,9.06,165.3,77.21,53.96
Tennessee,TN,47,1984,1.16,167.21,78.11,54.59
Tennessee,TN,47,1985,8.81,181.95,84.99,59.4
Tennessee,TN,47,1986,5.62,192.18,89.77,62.74
Tennessee,TN,47,1987,5.79,203.3,94.96,66.37
Tennessee,TN,47,1988,3.27,209.95,98.07,68.54
Tennessee,TN,47,1989,1.46,213.01,99.5,69.54
Tennessee,TN,47,1990,0.5,214.09,100,69.89
Tennessee,TN,47,1991,0.95,216.12,100.95,70.55
Tennessee,TN,47,1992,2.26,221.01,103.23,72.15
Tennessee,TN,47,1993,2.74,227.06,106.06,74.13
Tennessee,TN,47,1994,4.48,237.24,110.82,77.45
Tennessee,TN,47,1995,6.34,252.28,117.84,82.36
Tennessee,TN,47,1996,4.53,263.72,123.18,86.09
Tennessee,TN,47,1997,4.67,276.03,128.94,90.11
Tennessee,TN,47,1998,4.1,287.34,134.22,93.8
Tennessee,TN,47,1999,3.13,296.34,138.42,96.74
Tennessee,TN,47,2000,3.37,306.32,143.08,100
Tennessee,TN,47,2001,3.84,318.07,148.57,103.84
Tennessee,TN,47,2002,2.34,325.51,152.05,106.27
Tennessee,TN,47,2003,1.81,331.41,154.8,108.19
Tennessee,TN,47,2004,3.69,343.63,160.51,112.18
Tennessee,TN,47,2005,6.54,366.1,171.01,119.52
Tennessee,TN,47,2006,7.2,392.45,183.31,128.12
Tennessee,TN,47,2007,4.11,408.56,190.84,133.38
Tennessee,TN,47,2008,0.22,409.47,191.26,133.67
Tennessee,TN,47,2009,-2.41,399.59,186.65,130.45
Tennessee,TN,47,2010,-3.47,385.73,180.17,125.92
Tennessee,TN,47,2011,-2.67,375.45,175.37,122.57
Tennessee,TN,47,2012,-0.97,371.8,173.67,121.38
Tennessee,TN,47,2013,1.51,377.43,176.3,123.22
Tennessee,TN,47,2014,4.19,393.25,183.69,128.38
Tennessee,TN,47,2015,4.45,410.74,191.86,134.09
Tennessee,TN,47,2016,5.76,434.42,202.92,141.82
Tennessee,TN,47,2017,7.03,464.96,217.18,151.79
Tennessee,TN,47,2018,7.15,498.19,232.7,162.64
Tennessee,TN,47,2019,5.65,526.36,245.86,171.84
Tennessee,TN,47,2020,4.47,549.9,256.86,179.52
Tennessee,TN,47,2021,14.15,627.73,293.21,204.93
Tennessee,TN,47,2022,21.28,761.3,355.6,248.53
Tennessee,TN,47,2023,7.41,817.74,381.97,266.96
Tennessee,TN,47,2024,4.78,856.81,400.22,279.71
Tennessee,TN,47,2025,2.37,877.1,409.69,286.34
Texas,TX,48,1975,,100,49.07,36.07
Texas,TX,48,1976,8.36,108.36,53.17,39.09
Texas,TX,48,1977,13.1,122.55,60.13,44.21
Texas,TX,48,1978,14.49,140.3,68.84,50.61
Texas,TX,48,1979,16.21,163.04,80,58.81
Texas,TX,48,1980,11.16,181.23,88.92,65.37
Texas,TX,48,1981,8.25,196.18,96.25,70.76
Texas,TX,48,1982,7.49,210.88,103.47,76.07
Texas,TX,48,1983,4.53,220.43,108.15,79.51
Texas,TX,48,1984,1.62,224,109.9,80.8
Texas,TX,48,1985,-0.49,222.89,109.36,80.4
Texas,TX,48,1986,1.13,225.4,110.59,81.31
Texas,TX,48,1987,-6.01,211.85,103.95,76.42
Texas,TX,48,1988,-6.05,199.04,97.66,71.8
Texas,TX,48,1989,0.99,201,98.62,72.51
Texas,TX,48,1990,1.4,203.81,100,73.52
Texas,TX,48,1991,2.05,207.99,102.05,75.03
Texas,TX,48,1992,2.98,214.19,105.09,77.26
Texas,TX,48,1993,2.26,219.02,107.46,79.01
Texas,TX,48,1994,1.97,223.34,109.58,80.56
Texas,TX,48,1995,1.58,226.87,111.31,81.84
Texas,TX,48,1996,2.32,232.12,113.89,83.73
Texas,TX,48,1997,2.18,237.18,116.37,85.56
Texas,TX,48,1998,4.2,247.15,121.26,89.15
Texas,TX,48,1999,4.92,259.31,127.23,93.54
Texas,TX,48,2000,6.91,277.22,136.02,100
Texas,TX,48,2001,5.9,293.59,144.05,105.9
Texas,TX,48,2002,3.09,302.67,148.5,109.18
Texas,TX,48,2003,2.07,308.93,151.58,111.44
Texas,TX,48,2004,2.25,315.89,154.99,113.95
Texas,TX,48,2005,4.53,330.21,162.02,119.11
Texas,TX,48,2006,5.92,349.74,171.6,126.16
Texas,TX,48,2007,4.84,366.68,179.91,132.27
Texas,TX,48,2008,1.47,372.08,182.56,134.22
Texas,TX,48,2009,-0.39,370.63,181.85,133.69
Texas,TX,48,2010,-1.42,365.37,179.27,131.79
Texas,TX,48,2011,-1.43,360.15,176.71,129.91
Texas,TX,48,2012,0.93,363.5,178.35,131.12
Texas,TX,48,2013,4.14,378.53,185.73,136.54
Texas,TX,48,2014,7.64,407.46,199.92,146.98
Texas,TX,48,2015,6.71,434.81,213.34,156.85
Texas,TX,48,2016,6.98,465.18,228.24,167.8
Texas,TX,48,2017,7.03,497.89,244.29,179.6
Texas,TX,48,2018,6.07,528.11,259.12,190.5
Texas,TX,48,2019,4.58,552.31,270.99,199.23
Texas,TX,48,2020,3.27,570.4,279.87,205.75
Texas,TX,48,2021,12.57,642.12,315.06,231.62
Texas,TX,48,2022,18.38,760.15,372.97,274.2
Texas,TX,48,2023,4.36,793.33,389.25,286.17
Texas,TX,48,2024,2.33,811.81,398.32,292.84
Texas,TX,48,2025,0.8,818.3,401.5,295.18
Utah,UT,49,1975,,100,47.47,24.48
Utah,UT,49,1976,10.73,110.73,52.57,27.11
Utah,UT,49,1977,15.23,127.6,60.58,31.24
Utah,UT,49,1978,16.93,149.2,70.83,36.53
Utah,UT,49,1979,15.12,171.77,81.55,42.05
Utah,UT,49,1980,4.8,180.01,85.46,44.07
Utah,UT,49,1981,7.62,193.74,91.97,47.43
Utah,UT,49,1982,2.06,197.73,93.87,48.41
Utah,UT,49,1983,1.89,201.48,95.65,49.32
Utah,UT,49,1984,0.77,203.03,96.39,49.71
Utah,UT,49,1985,2.09,207.29,98.41,50.75
Utah,UT,49,1986,1.01,209.38,99.4,51.26
Utah,UT,49,1987,-1.55,206.14,97.86,50.47
Utah,UT,49,1988,-3.29,199.36,94.65,48.81
Utah,UT,49,1989,2.21,203.77,96.74,49.89
Utah,UT,49,1990,3.37,210.64,100,51.57
Utah,UT,49,1991,5.44,222.1,105.44,54.37
Utah,UT,49,1992,5.1,233.43,110.82,57.15
Utah,UT,49,1993,11.04,259.2,123.05,63.46
Utah,UT,49,1994,13.49,294.16,139.65,72.01
Utah,UT,49,1995,14.25,336.08,159.55,82.28
Utah,UT,49,1996,6.9,359.25,170.55,87.95
Utah,UT,49,1997,6.53,382.72,181.69,93.69
Utah,UT,49,1998,3.64,396.64,188.3,97.1
Utah,UT,49,1999,1.34,401.97,190.83,98.41
Utah,UT,49,2000,1.62,408.47,193.92,100
Utah,UT,49,2001,3.35,422.14,200.41,103.35
Utah,UT,49,2002,0.78,425.43,201.97,104.15
Utah,UT,49,2003,0.39,427.08,202.75,104.55
Utah,UT,49,2004,2.72,438.67,208.26,107.39
Utah,UT,49,2005,9.96,482.38,229.01,118.09
Utah,UT,49,2006,16.03,559.72,265.72,137.03
Utah,UT,49,2007,11.52,624.22,296.34,152.82
Utah,UT,49,2008,-0.63,620.29,294.48,151.86
Utah,UT,49,2009,-8.58,567.05,269.2,138.82
Utah,UT,49,2010,-7.46,524.74,249.12,128.46
Utah,UT,49,2011,-5.48,495.99,235.47,121.43
Utah,UT,49,2012,0.97,500.79,237.74,122.6
Utah,UT,49,2013,6.45,533.11,253.09,130.51
Utah,UT,49,2014,6.81,569.42,270.33,139.4
Utah,UT,49,2015,4.81,596.81,283.33,146.11
Utah,UT,49,2016,7.48,641.48,304.53,157.04
Utah,UT,49,2017,8.8,697.93,331.34,170.86
Utah,UT,49,2018,9.01,760.82,361.19,186.26
Utah,UT,49,2019,7.52,818.06,388.37,200.27
Utah,UT,49,2020,5.48,862.86,409.64,211.24
Utah,UT,49,2021,18.93,1026.19,487.17,251.23
Utah,UT,49,2022,20.12,1232.67,585.2,301.78
Utah,UT,49,2023,0.64,1240.6,588.96,303.72
Utah,UT,49,2024,3.61,1285.42,610.24,314.69
Utah,UT,49,2025,2.42,1316.5,625,322.3
Vermont,VT,50,1975,,100,33.81,29.06
Vermont,VT,50,1976,5.5,105.5,35.67,30.66
Vermont,VT,50,1977,7.32,113.22,38.28,32.9
Vermont,VT,50,1978,7,121.15,40.97,35.21
Vermont,VT,50,1979,9.65,132.83,44.92,38.61
Vermont,VT,50,1980,11.19,147.7,49.94,42.93
Vermont,VT,50,1981,2.74,151.75,51.31,44.1
Vermont,VT,50,1982,3.78,157.5,53.26,45.77
Vermont,VT,50,1983,3.16,162.47,54.94,47.22
Vermont,VT,50,1984,9.55,177.98,60.18,51.73
Vermont,VT,50,1985,6.96,190.36,64.37,55.33
Vermont,VT,50,1986,9,207.49,70.16,60.3
Vermont,VT,50,1987,12.67,233.78,79.05,67.94
Vermont,VT,50,1988,15.9,270.94,91.62,78.74
Vermont,VT,50,1989,8.31,293.45,99.23,85.28
Vermont,VT,50,1990,0.78,295.73,100,85.95
Vermont,VT,50,1991,-1.58,291.06,98.42,84.59
Vermont,VT,50,1992,-0.25,290.34,98.18,84.38
Vermont,VT,50,1993,0.15,290.78,98.33,84.51
Vermont,VT,50,1994,0.21,291.39,98.53,84.69
Vermont,VT,50,1995,1.04,294.42,99.56,85.57
Vermont,VT,50,1996,0.87,296.98,100.42,86.31
Vermont,VT,50,1997,0.75,299.22,101.18,86.96
Vermont,VT,50,1998,1.81,304.63,103.01,88.54
Vermont,VT,50,1999,3.93,316.6,107.06,92.01
Vermont,VT,50,2000,8.68,344.08,116.35,100
Vermont,VT,50,2001,6.55,366.62,123.97,106.55
Vermont,VT,50,2002,6.05,388.81,131.47,113
Vermont,VT,50,2003,5.34,409.56,138.49,119.03
Vermont,VT,50,2004,12.86,462.24,156.3,134.34
Vermont,VT,50,2005,14.46,529.07,178.9,153.76
Vermont,VT,50,2006,7.93,571.02,193.09,165.95
Vermont,VT,50,2007,2.02,582.55,196.99,169.31
Vermont,VT,50,2008,-0.18,581.49,196.63,169
Vermont,VT,50,2009,-3.3,562.32,190.15,163.43
Vermont,VT,50,2010,-1.91,551.57,186.51,160.3
Vermont,VT,50,2011,-1.05,545.79,184.56,158.62
Vermont,VT,50,2012,-0.7,541.98,183.27,157.52
Vermont,VT,50,2013,-0.41,539.76,182.52,156.87
Vermont,VT,50,2014,0.25,541.09,182.97,157.26
Vermont,VT,50,2015,1.45,548.93,185.62,159.53
Vermont,VT,50,2016,1.19,555.48,187.83,161.44
Vermont,VT,50,2017,2.7,570.49,192.91,165.8
Vermont,VT,50,2018,3.2,588.74,199.08,171.11
Vermont,VT,50,2019,3.67,610.37,206.4,177.39
Vermont,VT,50,2020,3.52,631.85,213.66,183.64
Vermont,VT,50,2021,12.36,709.97,240.07,206.34
Vermont,VT,50,2022,16.08,824.16,278.69,239.53
Vermont,VT,50,2023,13.19,932.85,315.44,271.11
Vermont,VT,50,2024,7.24,1000.41,338.28,290.75
Vermont,VT,50,2025,3.61,1036.55,350.5,301.25
Virginia,VA,51,1975,,100,35.89,29.24
Virginia,VA,51,1976,3.56,103.56,37.17,30.28
Virginia,VA,51,1977,8.87,112.76,40.46,32.97
Virginia,VA,51,1978,11.96,126.24,45.3,36.91
Virginia,VA,51,1979,9.29,137.97,49.51,40.35
Virginia,VA,51,1980,11.59,153.97,55.25,45.02
Virginia,VA,51,1981,4.49,160.88,57.73,47.04
Virginia,VA,51,1982,-0.39,160.26,57.51,46.86
Virginia,VA,51,1983,11.08,178.01,63.88,52.05
Virginia,VA,51,1984,4.92,186.77,67.02,54.61
Virginia,VA,51,1985,5.57,197.18,70.76,57.66
Virginia,VA,51,1986,4.75,206.54,74.12,60.4
Virginia,VA,51,1987,8.26,223.61,80.24,65.39
Virginia,VA,51,1988,14.06,255.06,91.53,74.58
Virginia,VA,51,1989,8.18,275.93,99.02,80.69
Virginia,VA,51,1990,0.99,278.66,100,81.48
Virginia,VA,51,1991,-0.54,277.15,99.46,81.04
Virginia,VA,51,1992,0.84,279.48,100.29,81.72
Virginia,VA,51,1993,0.17,279.96,100.47,81.86
Virginia,VA,51,1994,0.74,282.01,101.2,82.46
Virginia,VA,51,1995,1.41,285.98,102.63,83.62
Virginia,VA,51,1996,1.75,290.99,104.42,85.09
Virginia,VA,51,1997,2.05,296.96,106.57,86.83
