geography_scope,sample,age_kind,age_lower,age_upper,tenure,current_children,young_child,n_records,hhwt,rooms_sum,rooms_capped9_sum,owner_hhwt
national,DUE,annual,69,69,owner,3+,without_young_child,59,5778.0,39835.0,39835.0,5778.0
national,DUE,annual,69,69,renter,0,without_young_child,3665,354199.0,1355350.0,1355350.0,0.0
national,DUE,annual,69,69,renter,1,with_young_child,14,1175.0,5065.0,5065.0,0.0
national,DUE,annual,69,69,renter,1,without_young_child,331,33331.0,159442.0,159442.0,0.0
national,DUE,annual,69,69,renter,2,with_young_child,7,1004.0,4164.0,4164.0,0.0
national,DUE,annual,69,69,renter,2,without_young_child,48,4860.0,26383.0,26383.0,0.0
national,DUE,annual,69,69,renter,3+,with_young_child,4,348.0,2357.0,2357.0,0.0
national,DUE,annual,69,69,renter,3+,without_young_child,6,644.0,3523.0,3523.0,0.0
national,DUE,annual,70,70,owner,0,without_young_child,19100,1472891.0,8984072.0,8984072.0,1472891.0
national,DUE,annual,70,70,owner,1,with_young_child,63,4797.0,30625.0,30625.0,4797.0
national,DUE,annual,70,70,owner,1,without_young_child,2404,197357.0,1254067.0,1254067.0,197357.0
national,DUE,annual,70,70,owner,2,with_young_child,49,4372.0,29797.0,29797.0,4372.0
national,DUE,annual,70,70,owner,2,without_young_child,356,30522.0,197926.0,197926.0,30522.0
national,DUE,annual,70,70,owner,3+,with_young_child,22,2267.0,15002.0,15002.0,2267.0
national,DUE,annual,70,70,owner,3+,without_young_child,64,6019.0,38752.0,38752.0,6019.0
national,DUE,annual,70,70,renter,0,without_young_child,3780,370000.0,1428646.0,1428646.0,0.0
national,DUE,annual,70,70,renter,1,with_young_child,14,1367.0,6281.0,6281.0,0.0
national,DUE,annual,70,70,renter,1,without_young_child,345,34418.0,167224.0,167224.0,0.0
national,DUE,annual,70,70,renter,2,with_young_child,9,941.0,4516.0,4516.0,0.0
national,DUE,annual,70,70,renter,2,without_young_child,46,5001.0,25707.0,25707.0,0.0
national,DUE,annual,70,70,renter,3+,with_young_child,3,200.0,984.0,984.0,0.0
national,DUE,annual,70,70,renter,3+,without_young_child,14,1348.0,7403.0,7403.0,0.0
national,DUE,annual,71,71,owner,0,without_young_child,17681,1359343.0,8296190.0,8296190.0,1359343.0
national,DUE,annual,71,71,owner,1,with_young_child,58,5229.0,33066.0,33066.0,5229.0
national,DUE,annual,71,71,owner,1,without_young_child,2183,177641.0,1130317.0,1130317.0,177641.0
national,DUE,annual,71,71,owner,2,with_young_child,31,3695.0,23738.0,23738.0,3695.0
national,DUE,annual,71,71,owner,2,without_young_child,266,24386.0,165439.0,165439.0,24386.0
national,DUE,annual,71,71,owner,3+,with_young_child,19,1582.0,11503.0,11503.0,1582.0
national,DUE,annual,71,71,owner,3+,without_young_child,50,3847.0,25314.0,25314.0,3847.0
national,DUE,annual,71,71,renter,0,without_young_child,3371,316591.0,1180271.0,1180271.0,0.0
national,DUE,annual,71,71,renter,1,with_young_child,7,764.0,5016.0,5016.0,0.0
national,DUE,annual,71,71,renter,1,without_young_child,282,27311.0,133902.0,133902.0,0.0
national,DUE,annual,71,71,renter,2,with_young_child,5,464.0,2185.0,2185.0,0.0
national,DUE,annual,71,71,renter,2,without_young_child,49,6352.0,31361.0,31361.0,0.0
national,DUE,annual,71,71,renter,3+,with_young_child,5,708.0,3838.0,3838.0,0.0
national,DUE,annual,71,71,renter,3+,without_young_child,18,1641.0,8619.0,8619.0,0.0
national,DUE,annual,72,72,owner,0,without_young_child,17375,1327273.0,8048223.0,8048223.0,1327273.0
national,DUE,annual,72,72,owner,1,with_young_child,36,2642.0,17579.0,17579.0,2642.0
national,DUE,annual,72,72,owner,1,without_young_child,2255,183357.0,1164621.0,1164621.0,183357.0
national,DUE,annual,72,72,owner,2,with_young_child,36,3425.0,20280.0,20280.0,3425.0
national,DUE,annual,72,72,owner,2,without_young_child,258,22904.0,151175.0,151175.0,22904.0
national,DUE,annual,72,72,owner,3+,with_young_child,13,1280.0,7112.0,7112.0,1280.0
national,DUE,annual,72,72,owner,3+,without_young_child,52,4609.0,30218.0,30218.0,4609.0
national,DUE,annual,72,72,renter,0,without_young_child,3473,328726.0,1235686.0,1235686.0,0.0
national,DUE,annual,72,72,renter,1,with_young_child,5,427.0,2097.0,2097.0,0.0
national,DUE,annual,72,72,renter,1,without_young_child,315,30352.0,143739.0,143739.0,0.0
national,DUE,annual,72,72,renter,2,with_young_child,5,433.0,2124.0,2124.0,0.0
national,DUE,annual,72,72,renter,2,without_young_child,47,5240.0,28516.0,28516.0,0.0
national,DUE,annual,72,72,renter,3+,with_young_child,7,894.0,3524.0,3524.0,0.0
national,DUE,annual,72,72,renter,3+,without_young_child,9,1142.0,5408.0,5408.0,0.0
national,DUE,annual,73,73,owner,0,without_young_child,17173,1317229.0,7972386.0,7972386.0,1317229.0
national,DUE,annual,73,73,owner,1,with_young_child,30,2811.0,18700.0,18700.0,2811.0
national,DUE,annual,73,73,owner,1,without_young_child,2135,169488.0,1070753.0,1070753.0,169488.0
national,DUE,annual,73,73,owner,2,with_young_child,18,1388.0,10246.0,10246.0,1388.0
national,DUE,annual,73,73,owner,2,without_young_child,272,23159.0,149376.0,149376.0,23159.0
national,DUE,annual,73,73,owner,3+,with_young_child,8,519.0,3612.0,3612.0,519.0
national,DUE,annual,73,73,owner,3+,without_young_child,39,4052.0,26460.0,26460.0,4052.0
national,DUE,annual,73,73,renter,0,without_young_child,3483,326263.0,1230975.0,1230975.0,0.0
national,DUE,annual,73,73,renter,1,with_young_child,9,911.0,4061.0,4061.0,0.0
national,DUE,annual,73,73,renter,1,without_young_child,293,30623.0,149058.0,149058.0,0.0
national,DUE,annual,73,73,renter,2,with_young_child,6,713.0,3211.0,3211.0,0.0
national,DUE,annual,73,73,renter,2,without_young_child,42,5181.0,27619.0,27619.0,0.0
national,DUE,annual,73,73,renter,3+,with_young_child,5,1321.0,6208.0,6208.0,0.0
national,DUE,annual,73,73,renter,3+,without_young_child,5,561.0,2808.0,2808.0,0.0
national,DUE,annual,74,74,owner,0,without_young_child,16973,1298428.0,7838211.0,7838211.0,1298428.0
national,DUE,annual,74,74,owner,1,with_young_child,27,2145.0,13835.0,13835.0,2145.0
national,DUE,annual,74,74,owner,1,without_young_child,2041,167449.0,1059516.0,1059516.0,167449.0
national,DUE,annual,74,74,owner,2,with_young_child,24,1485.0,9542.0,9542.0,1485.0
national,DUE,annual,74,74,owner,2,without_young_child,292,24087.0,161542.0,161542.0,24087.0
national,DUE,annual,74,74,owner,3+,with_young_child,7,907.0,6343.0,6343.0,907.0
national,DUE,annual,74,74,owner,3+,without_young_child,48,3676.0,24506.0,24506.0,3676.0
national,DUE,annual,74,74,renter,0,without_young_child,3410,332123.0,1237012.0,1237012.0,0.0
national,DUE,annual,74,74,renter,1,with_young_child,6,317.0,1677.0,1677.0,0.0
national,DUE,annual,74,74,renter,1,without_young_child,277,28123.0,137784.0,137784.0,0.0
national,DUE,annual,74,74,renter,2,with_young_child,2,204.0,1356.0,1356.0,0.0
national,DUE,annual,74,74,renter,2,without_young_child,32,2988.0,16341.0,16341.0,0.0
national,DUE,annual,74,74,renter,3+,with_young_child,3,393.0,1689.0,1689.0,0.0
national,DUE,annual,74,74,renter,3+,without_young_child,8,838.0,5389.0,5389.0,0.0
national,DUE,annual,75,75,owner,0,without_young_child,17106,1312481.0,7856409.0,7856409.0,1312481.0
national,DUE,annual,75,75,owner,1,with_young_child,29,2251.0,14853.0,14853.0,2251.0
national,DUE,annual,75,75,owner,1,without_young_child,2030,162112.0,1011240.0,1011240.0,162112.0
national,DUE,annual,75,75,owner,2,with_young_child,20,1795.0,12154.0,12154.0,1795.0
national,DUE,annual,75,75,owner,2,without_young_child,291,24057.0,160736.0,160736.0,24057.0
national,DUE,annual,75,75,owner,3+,with_young_child,5,547.0,3189.0,3189.0,547.0
national,DUE,annual,75,75,owner,3+,without_young_child,37,3184.0,21858.0,21858.0,3184.0
national,DUE,annual,75,75,renter,0,without_young_child,3472,332729.0,1228024.0,1228024.0,0.0
national,DUE,annual,75,75,renter,1,with_young_child,5,882.0,3829.0,3829.0,0.0
national,DUE,annual,75,75,renter,1,without_young_child,267,28331.0,131484.0,131484.0,0.0
national,DUE,annual,75,75,renter,2,without_young_child,36,3792.0,18789.0,18789.0,0.0
national,DUE,annual,75,75,renter,3+,with_young_child,2,226.0,1218.0,1218.0,0.0
national,DUE,annual,75,75,renter,3+,without_young_child,7,1061.0,5755.0,5755.0,0.0
national,DUE,annual,76,76,owner,0,without_young_child,16397,1277791.0,7615554.0,7615554.0,1277791.0
national,DUE,annual,76,76,owner,1,with_young_child,23,1827.0,11114.0,11114.0,1827.0
national,DUE,annual,76,76,owner,1,without_young_child,1970,160617.0,1014714.0,1014714.0,160617.0
national,DUE,annual,76,76,owner,2,with_young_child,12,1032.0,6582.0,6582.0,1032.0
national,DUE,annual,76,76,owner,2,without_young_child,252,20768.0,140824.0,140824.0,20768.0
national,DUE,annual,76,76,owner,3+,with_young_child,6,486.0,2785.0,2785.0,486.0
national,DUE,annual,76,76,owner,3+,without_young_child,38,3094.0,20730.0,20730.0,3094.0
national,DUE,annual,76,76,renter,0,without_young_child,3492,329085.0,1226971.0,1226971.0,0.0
national,DUE,annual,76,76,renter,1,with_young_child,6,678.0,2936.0,2936.0,0.0
national,DUE,annual,76,76,renter,1,without_young_child,231,23843.0,112230.0,112230.0,0.0
national,DUE,annual,76,76,renter,2,with_young_child,4,464.0,1853.0,1853.0,0.0
national,DUE,annual,76,76,renter,2,without_young_child,30,2779.0,16353.0,16353.0,0.0
national,DUE,annual,76,76,renter,3+,without_young_child,7,1339.0,6684.0,6684.0,0.0
national,DUE,annual,77,77,owner,0,without_young_child,15981,1240991.0,7356547.0,7356547.0,1240991.0
national,DUE,annual,77,77,owner,1,with_young_child,14,1354.0,8514.0,8514.0,1354.0
national,DUE,annual,77,77,owner,1,without_young_child,1952,157470.0,985953.0,985953.0,157470.0
national,DUE,annual,77,77,owner,2,with_young_child,10,641.0,5102.0,5102.0,641.0
national,DUE,annual,77,77,owner,2,without_young_child,218,17935.0,117749.0,117749.0,17935.0
national,DUE,annual,77,77,owner,3+,with_young_child,6,710.0,5026.0,5026.0,710.0
national,DUE,annual,77,77,owner,3+,without_young_child,36,3220.0,21672.0,21672.0,3220.0
national,DUE,annual,77,77,renter,0,without_young_child,3482,328035.0,1215646.0,1215646.0,0.0
national,DUE,annual,77,77,renter,1,with_young_child,5,590.0,3461.0,3461.0,0.0
national,DUE,annual,77,77,renter,1,without_young_child,225,23730.0,115000.0,115000.0,0.0
national,DUE,annual,77,77,renter,2,with_young_child,4,397.0,2157.0,2157.0,0.0
national,DUE,annual,77,77,renter,2,without_young_child,32,3035.0,14606.0,14606.0,0.0
national,DUE,annual,77,77,renter,3+,without_young_child,6,446.0,2214.0,2214.0,0.0
national,DUE,annual,78,78,owner,0,without_young_child,15295,1192832.0,7021653.0,7021653.0,1192832.0
national,DUE,annual,78,78,owner,1,with_young_child,15,1478.0,10356.0,10356.0,1478.0
national,DUE,annual,78,78,owner,1,without_young_child,1834,147884.0,918630.0,918630.0,147884.0
national,DUE,annual,78,78,owner,2,with_young_child,15,1338.0,8907.0,8907.0,1338.0
national,DUE,annual,78,78,owner,2,without_young_child,202,15087.0,101353.0,101353.0,15087.0
national,DUE,annual,78,78,owner,3+,with_young_child,7,714.0,4454.0,4454.0,714.0
national,DUE,annual,78,78,owner,3+,without_young_child,44,3898.0,25181.0,25181.0,3898.0
national,DUE,annual,78,78,renter,0,without_young_child,3411,319772.0,1181996.0,1181996.0,0.0
national,DUE,annual,78,78,renter,1,with_young_child,1,63.0,252.0,252.0,0.0
national,DUE,annual,78,78,renter,1,without_young_child,240,25660.0,118943.0,118943.0,0.0
national,DUE,annual,78,78,renter,2,with_young_child,2,117.0,585.0,585.0,0.0
national,DUE,annual,78,78,renter,2,without_young_child,31,3479.0,17050.0,17050.0,0.0
national,DUE,annual,78,78,renter,3+,with_young_child,2,112.0,734.0,734.0,0.0
national,DUE,annual,78,78,renter,3+,without_young_child,3,168.0,988.0,988.0,0.0
national,DUE,annual,79,79,owner,0,without_young_child,14541,1134808.0,6645117.0,6645117.0,1134808.0
national,DUE,annual,79,79,owner,1,with_young_child,9,941.0,5800.0,5800.0,941.0
national,DUE,annual,79,79,owner,1,without_young_child,1679,136675.0,854348.0,854348.0,136675.0
national,DUE,annual,79,79,owner,2,with_young_child,4,302.0,1708.0,1708.0,302.0
national,DUE,annual,79,79,owner,2,without_young_child,192,15544.0,100814.0,100814.0,15544.0
national,DUE,annual,79,79,owner,3+,with_young_child,2,401.0,2521.0,2521.0,401.0
national,DUE,annual,79,79,owner,3+,without_young_child,23,2027.0,13662.0,13662.0,2027.0
national,DUE,annual,79,79,renter,0,without_young_child,3572,334708.0,1244180.0,1244180.0,0.0
national,DUE,annual,79,79,renter,1,with_young_child,1,90.0,810.0,810.0,0.0
national,DUE,annual,79,79,renter,1,without_young_child,226,21458.0,104132.0,104132.0,0.0
national,DUE,annual,79,79,renter,2,with_young_child,2,135.0,607.0,607.0,0.0
national,DUE,annual,79,79,renter,2,without_young_child,30,3042.0,15899.0,15899.0,0.0
national,DUE,annual,79,79,renter,3+,with_young_child,2,167.0,844.0,844.0,0.0
national,DUE,annual,79,79,renter,3+,without_young_child,1,217.0,651.0,651.0,0.0
national,DUE,annual,80,80,owner,0,without_young_child,13755,1077332.0,6301230.0,6301230.0,1077332.0
national,DUE,annual,80,80,owner,1,with_young_child,7,780.0,3828.0,3828.0,780.0
national,DUE,annual,80,80,owner,1,without_young_child,1628,135375.0,838816.0,838816.0,135375.0
national,DUE,annual,80,80,owner,2,with_young_child,5,516.0,3003.0,3003.0,516.0
national,DUE,annual,80,80,owner,2,without_young_child,183,14567.0,94851.0,94851.0,14567.0
national,DUE,annual,80,80,owner,3+,with_young_child,2,124.0,998.0,998.0,124.0
national,DUE,annual,80,80,owner,3+,without_young_child,31,2564.0,17507.0,17507.0,2564.0
national,DUE,annual,80,80,renter,0,without_young_child,3642,350740.0,1283616.0,1283616.0,0.0
national,DUE,annual,80,80,renter,1,without_young_child,208,19670.0,89861.0,89861.0,0.0
national,DUE,annual,80,80,renter,2,without_young_child,19,1730.0,8806.0,8806.0,0.0
national,DUE,annual,80,80,renter,3+,with_young_child,1,158.0,1106.0,1106.0,0.0
national,DUE,annual,80,80,renter,3+,without_young_child,5,339.0,2141.0,2141.0,0.0
national,DUE,annual,81,81,owner,0,without_young_child,12732,983905.0,5734021.0,5734021.0,983905.0
national,DUE,annual,81,81,owner,1,with_young_child,3,115.0,668.0,668.0,115.0
national,DUE,annual,81,81,owner,1,without_young_child,1483,118495.0,746677.0,746677.0,118495.0
national,DUE,annual,81,81,owner,2,with_young_child,6,975.0,7139.0,7139.0,975.0
national,DUE,annual,81,81,owner,2,without_young_child,183,14305.0,94679.0,94679.0,14305.0
national,DUE,annual,81,81,owner,3+,with_young_child,2,286.0,2114.0,2114.0,286.0
national,DUE,annual,81,81,owner,3+,without_young_child,29,2621.0,17723.0,17723.0,2621.0
national,DUE,annual,81,81,renter,0,without_young_child,3388,318945.0,1169032.0,1169032.0,0.0
national,DUE,annual,81,81,renter,1,with_young_child,2,142.0,641.0,641.0,0.0
national,DUE,annual,81,81,renter,1,without_young_child,174,15241.0,70564.0,70564.0,0.0
national,DUE,annual,81,81,renter,2,with_young_child,2,273.0,1773.0,1773.0,0.0
national,DUE,annual,81,81,renter,2,without_young_child,10,966.0,5009.0,5009.0,0.0
national,DUE,annual,81,81,renter,3+,without_young_child,1,57.0,285.0,285.0,0.0
national,DUE,annual,82,82,owner,0,without_young_child,11518,899274.0,5208248.0,5208248.0,899274.0
national,DUE,annual,82,82,owner,1,with_young_child,6,327.0,1890.0,1890.0,327.0
national,DUE,annual,82,82,owner,1,without_young_child,1441,116760.0,735079.0,735079.0,116760.0
national,DUE,annual,82,82,owner,2,with_young_child,2,284.0,2556.0,2556.0,284.0
national,DUE,annual,82,82,owner,2,without_young_child,121,10451.0,69708.0,69708.0,10451.0
national,DUE,annual,82,82,owner,3+,with_young_child,1,161.0,1288.0,1288.0,161.0
national,DUE,annual,82,82,owner,3+,without_young_child,27,2290.0,15614.0,15614.0,2290.0
national,DUE,annual,82,82,renter,0,without_young_child,3450,331368.0,1219597.0,1219597.0,0.0
national,DUE,annual,82,82,renter,1,without_young_child,173,17375.0,83606.0,83606.0,0.0
national,DUE,annual,82,82,renter,2,with_young_child,1,233.0,1398.0,1398.0,0.0
national,DUE,annual,82,82,renter,2,without_young_child,20,1746.0,9958.0,9958.0,0.0
national,DUE,annual,82,82,renter,3+,without_young_child,5,412.0,2688.0,2688.0,0.0
national,DUE,annual,83,83,owner,0,without_young_child,10753,833259.0,4793168.0,4793168.0,833259.0
national,DUE,annual,83,83,owner,1,with_young_child,5,445.0,3209.0,3209.0,445.0
national,DUE,annual,83,83,owner,1,without_young_child,1255,99044.0,613888.0,613888.0,99044.0
national,DUE,annual,83,83,owner,2,with_young_child,2,103.0,681.0,681.0,103.0
national,DUE,annual,83,83,owner,2,without_young_child,124,10807.0,70953.0,70953.0,10807.0
national,DUE,annual,83,83,owner,3+,with_young_child,2,100.0,550.0,550.0,100.0
national,DUE,annual,83,83,owner,3+,without_young_child,19,2204.0,15113.0,15113.0,2204.0
national,DUE,annual,83,83,renter,0,without_young_child,3164,293226.0,1070087.0,1070087.0,0.0
national,DUE,annual,83,83,renter,1,with_young_child,3,416.0,1668.0,1668.0,0.0
national,DUE,annual,83,83,renter,1,without_young_child,145,13956.0,65781.0,65781.0,0.0
national,DUE,annual,83,83,renter,2,with_young_child,1,83.0,249.0,249.0,0.0
national,DUE,annual,83,83,renter,2,without_young_child,9,568.0,2781.0,2781.0,0.0
national,DUE,annual,83,83,renter,3+,without_young_child,2,87.0,593.0,593.0,0.0
national,DUE,annual,84,84,owner,0,without_young_child,9509,738256.0,4236596.0,4236596.0,738256.0
national,DUE,annual,84,84,owner,1,with_young_child,2,142.0,852.0,852.0,142.0
national,DUE,annual,84,84,owner,1,without_young_child,1119,92471.0,577736.0,577736.0,92471.0
national,DUE,annual,84,84,owner,2,with_young_child,1,70.0,490.0,490.0,70.0
national,DUE,annual,84,84,owner,2,without_young_child,106,8841.0,59124.0,59124.0,8841.0
national,DUE,annual,84,84,owner,3+,with_young_child,1,242.0,1452.0,1452.0,242.0
national,DUE,annual,84,84,owner,3+,without_young_child,17,1344.0,8938.0,8938.0,1344.0
national,DUE,annual,84,84,renter,0,without_young_child,3157,295368.0,1070684.0,1070684.0,0.0
national,DUE,annual,84,84,renter,1,without_young_child,126,14014.0,64419.0,64419.0,0.0
national,DUE,annual,84,84,renter,2,with_young_child,1,195.0,975.0,975.0,0.0
national,DUE,annual,84,84,renter,2,without_young_child,14,1305.0,7095.0,7095.0,0.0
national,DUE,annual,84,84,renter,3+,without_young_child,4,328.0,1391.0,1391.0,0.0
national,DUE,annual,85,85,owner,0,without_young_child,8381,655138.0,3743675.0,3743675.0,655138.0
national,DUE,annual,85,85,owner,1,without_young_child,986,76793.0,476304.0,476304.0,76793.0
national,DUE,annual,85,85,owner,2,without_young_child,97,8332.0,54887.0,54887.0,8332.0
national,DUE,annual,85,85,owner,3+,without_young_child,14,1049.0,7429.0,7429.0,1049.0
national,DUE,annual,85,85,renter,0,without_young_child,2971,271703.0,992192.0,992192.0,0.0
national,DUE,annual,85,85,renter,1,with_young_child,1,70.0,280.0,280.0,0.0
national,DUE,annual,85,85,renter,1,without_young_child,115,11660.0,54318.0,54318.0,0.0
