age,age_group,center_share,diagnostic,expected_completed_fertility_choice,expected_fertility_choice,mass,mass_share,mean_housing,mean_income,mean_liquid_wealth,own_rate,share,tenure,wealth_bin,z
67.0,,0.5013674987373201,age_z,,nan,0.007843137251573033,0.47058823509690745,7.704663364073378,0.5719050000000002,0.4933760474683751,0.8489880551064437,,,,0.0
68.0,,0.503336708113784,age_z,,nan,0.007843137252687558,0.4705882351640453,7.7216031990329554,0.5719050000000002,0.4151597044764733,0.8269853778407394,,,,0.0
69.0,,0.505184458092057,age_z,,nan,0.007843137253420611,0.4705882352083811,7.732977828102436,0.5719050000000002,0.32601326332516223,0.8041475271922056,,,,0.0
70.0,,0.5069081822205347,age_z,,nan,0.007843137253900382,0.470588235237607,7.741120424257643,0.5719050000000003,0.23237076406000287,0.7788282731317057,,,,0.0
71.0,,0.5084870046722824,age_z,,nan,0.00784313725421577,0.4705882352568893,7.750213484507801,0.5719050000000001,0.11071982460315268,0.7557642763764973,,,,0.0
72.0,,0.5098837712260584,age_z,,nan,0.007843137254419697,0.47058823526974475,7.761405165906426,0.5719050000000002,-0.027468375432102315,0.7314316201331446,,,,0.0
73.0,,0.5110788360580859,age_z,,nan,0.007843137254548787,0.4705882352781424,7.762408068304088,0.5719050000000002,-0.1758456644577862,0.7046851944005171,,,,0.0
74.0,,0.5120386281741469,age_z,,nan,0.007843137254632194,0.47058823528369387,7.778014195571987,0.5719050000000001,-0.2672728520195624,0.656164153014119,,,,0.0
75.0,,0.5127281814646353,age_z,,nan,0.007843137254684338,0.47058823528738425,7.76721054711424,0.5719050000000004,-0.4415704830001871,0.6216430895492385,,,,0.0
76.0,,0.5131009456908473,age_z,,nan,0.00784313725471495,0.4705882352897059,7.74489052079702,0.5719050000000003,-0.5027353655604566,0.5488700878280316,,,,0.0
77.0,,0.5130988090389751,age_z,,nan,0.007843137254735112,0.4705882352913112,7.671075990549971,0.5719050000000002,-0.5270295172857192,0.45995389458450486,,,,0.0
18.0,,0.4266864748507397,age_z,,0.00014042534936451324,0.005555555555631157,0.33333333333333337,5.565611566182945,0.6137536103999051,0.31883369129402983,0.0,,,,0.28
19.0,,0.41417038714123217,age_z,,0.0013262337139048066,0.005166666666736975,0.31,5.695336829171883,0.6137536103999052,0.40030757635625325,0.0,,,,0.28
20.0,,0.40303214394727077,age_z,,0.0035285260675717777,0.004910000000066817,0.29460000000000003,5.830462134390999,0.6137536103999051,0.45987715948509666,0.0,,,,0.28
21.0,,0.39319365490134994,age_z,,0.0070060277189550055,0.004740600000064513,0.284436,5.962120509893365,0.6137536103999051,0.4987812928813302,0.0,,,,0.28
22.0,,0.38480479897172765,age_z,,0.012242601049041492,0.004628796000062991,0.27772776000000027,6.101571623329998,0.613753610399905,0.5179967432615116,0.0005441681007857097,,,,0.28
23.0,,0.3780618434987454,age_z,,0.01951125589108996,0.004555005360061988,0.27330032160000023,6.238624911265848,0.6137536103999051,0.5181540635795274,0.0017565980720715422,,,,0.28
