scope,stage,case,parameter,value,lower_bound,upper_bound,transform,is_free_parameter,status,near_bound
search,polish_2_joint,task_008,H0,14.106724582762977,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_008,theta0,0.5824285705869439,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_008,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_joint,task_008,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_008,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_008,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_008,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_008,psi_child_2007,0.28717230466920224,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_joint,task_008,psi_child_2023,-0.03833448636206932,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_joint,task_008,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_008,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_009,beta_annual,0.9957106570239509,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_009,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_009,kappa_fert_continuation,1.7578294275699824,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_009,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_009,H0,14.481388335001649,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_009,theta0,0.5636941997369248,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_009,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_joint,task_009,hbar_child_rooms,0.2333195182777709,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_009,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_009,hbar_first_child_jump,0.6048021426906701,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_009,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_009,psi_child_2007,0.297550501565212,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_joint,task_009,psi_child_2023,-0.027956289466059547,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_joint,task_009,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_009,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_010,beta_annual,0.9956918643790077,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_010,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_010,kappa_fert_continuation,1.766446315263779,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_010,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_010,H0,14.427261788151577,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_010,theta0,0.5663517884297847,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_010,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_joint,task_010,hbar_child_rooms,0.2337413868034396,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_010,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_010,hbar_first_child_jump,0.606177699084433,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_010,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_010,psi_child_2007,0.2962767715881653,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_joint,task_010,psi_child_2023,-0.02923001944310627,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_joint,task_010,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_010,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_012,beta_annual,0.9955781323374735,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_012,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_012,kappa_fert_continuation,1.8190419646438452,0.02,50.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_012,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_012,H0,14.106724582762977,0.2,80.0,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_012,theta0,0.5824285705869439,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_012,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
search,polish_2_joint,task_012,hbar_child_rooms,0.23628866484022906,0.1,1.8,log,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_012,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_012,hbar_first_child_jump,0.6144638499470103,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_012,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
search,polish_2_joint,task_012,psi_child_2007,0.2883966303685566,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
search,polish_2_joint,task_012,psi_child_2023,-0.03711016066271494,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
search,polish_2_joint,task_012,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
search,polish_2_joint,task_012,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
smoke,exact_loop,task_001,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_001,kappa_fert,2.23273003596061,0.02,50.0,log,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_001,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_001,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_001,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_001,theta0,0.5544418580619153,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_001,theta1,0.10635689183849888,0.02,16.0,log,True,estimated_free_transition_parameter,True
smoke,exact_loop,task_001,hbar_child_rooms,0.23268814270366286,0.1,1.8,log,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_001,first_birth_fixed_cost,4.544052672413152,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_001,hbar_first_child_jump,0.5999999999999999,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_001,psi_child_change_2023,-0.32688089718542696,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_001,psi_child_2007,0.2997752448535115,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
smoke,exact_loop,task_001,psi_child_2023,-0.027105652331915475,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
smoke,exact_loop,task_001,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
smoke,exact_loop,task_001,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
smoke,exact_loop,task_002,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_002,kappa_fert,2.23273003596061,0.02,50.0,log,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_002,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_002,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_002,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_002,theta0,0.5544418580619153,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_002,theta1,0.10635689183849888,0.02,16.0,log,True,estimated_free_transition_parameter,True
smoke,exact_loop,task_002,hbar_child_rooms,0.23268814270366286,0.1,1.8,log,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_002,first_birth_fixed_cost,4.544052672413152,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_002,hbar_first_child_jump,0.5999999999999999,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_002,psi_child_change_2023,-0.32688089718542696,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
smoke,exact_loop,task_002,psi_child_2007,0.2997752448535115,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
smoke,exact_loop,task_002,psi_child_2023,-0.027105652331915475,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
smoke,exact_loop,task_002,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
smoke,exact_loop,task_002,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
smoke,joint_probe_loop,task_001,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_001,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_001,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_001,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_001,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_001,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_001,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
smoke,joint_probe_loop,task_001,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_001,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_001,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_001,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_001,psi_child_2007,0.30087533088716095,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
smoke,joint_probe_loop,task_001,psi_child_2023,-0.026463725533697857,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
smoke,joint_probe_loop,task_001,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
smoke,joint_probe_loop,task_001,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
smoke,joint_probe_loop,task_002,beta_annual,0.9957481028607122,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_002,kappa_fert,2.2272776472202933,0.02,50.0,log,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_002,kappa_fert_continuation,1.7407215490503856,0.02,50.0,log,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_002,chi,1.04219686508978,0.1,5.0,log,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_002,H0,14.59025138786103,0.2,80.0,log,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_002,theta0,0.5531263449654853,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_002,theta1,0.10657929734316227,0.02,16.0,log,True,estimated_free_transition_parameter,True
smoke,joint_probe_loop,task_002,hbar_child_rooms,0.23247806408250452,0.1,1.8,log,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_002,first_birth_fixed_cost,4.547821764239695,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_002,hbar_first_child_jump,0.5993155421156183,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_002,psi_child_change_2023,-0.3264227999332593,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
smoke,joint_probe_loop,task_002,psi_child_2007,0.2986675688691904,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
smoke,joint_probe_loop,task_002,psi_child_2023,-0.027755231064068908,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
smoke,joint_probe_loop,task_002,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
smoke,joint_probe_loop,task_002,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
