stage,cell,case_id,case_directory,status,loss,task_id,proposal_index,started_solves,completed_solves,unfinished_solves,score_path,checkpoint_sha256,validity_exception,smoke_index,common_parameter_anchor,repeat_index
production,B_shares,worker32_proposal07,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker32_proposal07,unrun,,32,7,,,,,,,,,
production,B_shares,worker32_proposal08,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker32_proposal08,unrun,,32,8,,,,,,,,,
production,B_shares,worker32_proposal09,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker32_proposal09,unrun,,32,9,,,,,,,,,
production,B_shares,worker32_proposal10,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker32_proposal10,unrun,,32,10,,,,,,,,,
production,B_shares,worker32_proposal11,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker32_proposal11,unrun,,32,11,,,,,,,,,
production,B_shares,worker32_proposal12,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker32_proposal12,unrun,,32,12,,,,,,,,,
production,B_shares,worker32_proposal13,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker32_proposal13,unrun,,32,13,,,,,,,,,
production,B_shares,worker32_proposal14,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker32_proposal14,unrun,,32,14,,,,,,,,,
production,B_shares,worker32_proposal15,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker32_proposal15,unrun,,32,15,,,,,,,,,
production,B_shares,worker32_proposal16,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker32_proposal16,unrun,,32,16,,,,,,,,,
production,B_shares,worker32_proposal17,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker32_proposal17,unrun,,32,17,,,,,,,,,
production,B_shares,worker32_proposal18,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker32_proposal18,unrun,,32,18,,,,,,,,,
production,B_shares,worker33_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal01,verified_scored,851.2713381271443,33,1,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal01/result/evaluation/scored_repetition_01/score.json,5c382f34f852b10efc2d4253753ce8811c504b3cf95c4d4cce89399e0c60a5f4,,,,
production,B_shares,worker33_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal02,failed,,33,2,1,0,1,,,fatal contract/code error,,,
production,B_shares,worker33_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal03,unrun,,33,3,,,,,,,,,
production,B_shares,worker33_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal04,unrun,,33,4,,,,,,,,,
production,B_shares,worker33_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal05,unrun,,33,5,,,,,,,,,
production,B_shares,worker33_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal06,unrun,,33,6,,,,,,,,,
production,B_shares,worker33_proposal07,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal07,unrun,,33,7,,,,,,,,,
production,B_shares,worker33_proposal08,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal08,unrun,,33,8,,,,,,,,,
production,B_shares,worker33_proposal09,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal09,unrun,,33,9,,,,,,,,,
production,B_shares,worker33_proposal10,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal10,unrun,,33,10,,,,,,,,,
production,B_shares,worker33_proposal11,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal11,unrun,,33,11,,,,,,,,,
production,B_shares,worker33_proposal12,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal12,unrun,,33,12,,,,,,,,,
production,B_shares,worker33_proposal13,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal13,unrun,,33,13,,,,,,,,,
production,B_shares,worker33_proposal14,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal14,unrun,,33,14,,,,,,,,,
production,B_shares,worker33_proposal15,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal15,unrun,,33,15,,,,,,,,,
production,B_shares,worker33_proposal16,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal16,unrun,,33,16,,,,,,,,,
production,B_shares,worker33_proposal17,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal17,unrun,,33,17,,,,,,,,,
production,B_shares,worker33_proposal18,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker33_proposal18,unrun,,33,18,,,,,,,,,
production,B_shares,worker34_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal01,verified_scored,2192.8087103573594,34,1,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal01/result/evaluation/scored_repetition_01/score.json,552a5599215ff8a66b92028f8e4c1aeb6c45f9c01651e3a49c8ba1f0370b5309,,,,
production,B_shares,worker34_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal02,verified_scored,2120.252701851657,34,2,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal02/result/evaluation/scored_repetition_01/score.json,e018938b1429dad1a490870941dc672e24614201f85d850b9274186253c4cbe4,,,,
production,B_shares,worker34_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal03,verified_scored,2828.0375280892495,34,3,8,8,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal03/result/evaluation/scored_repetition_01/score.json,cce023369c4da5b72e26552ca591624866d86d11f1426f5ae0ccaf90dd919f01,,,,
production,B_shares,worker34_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal04,verified_scored,2633.1510945990053,34,4,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal04/result/evaluation/scored_repetition_01/score.json,b87819602f1a781eaa2ae0fa48aeba906c9a2f4d2d0a259dc0e9f8e661fb95f8,,,,
production,B_shares,worker34_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal05,verified_scored,2128.1620764022737,34,5,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal05/result/evaluation/scored_repetition_01/score.json,4a611b0d9534aa0663678eee04534f465bab2497c8396c5733525c23e376e079,,,,
production,B_shares,worker34_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal06,failed,,34,6,1,0,1,,,fatal contract/code error,,,
production,B_shares,worker34_proposal07,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal07,unrun,,34,7,,,,,,,,,
production,B_shares,worker34_proposal08,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal08,unrun,,34,8,,,,,,,,,
production,B_shares,worker34_proposal09,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal09,unrun,,34,9,,,,,,,,,
production,B_shares,worker34_proposal10,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal10,unrun,,34,10,,,,,,,,,
production,B_shares,worker34_proposal11,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal11,unrun,,34,11,,,,,,,,,
production,B_shares,worker34_proposal12,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal12,unrun,,34,12,,,,,,,,,
production,B_shares,worker34_proposal13,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal13,unrun,,34,13,,,,,,,,,
production,B_shares,worker34_proposal14,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal14,unrun,,34,14,,,,,,,,,
production,B_shares,worker34_proposal15,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal15,unrun,,34,15,,,,,,,,,
production,B_shares,worker34_proposal16,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal16,unrun,,34,16,,,,,,,,,
production,B_shares,worker34_proposal17,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal17,unrun,,34,17,,,,,,,,,
production,B_shares,worker34_proposal18,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker34_proposal18,unrun,,34,18,,,,,,,,,
production,B_shares,worker35_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal01,verified_scored,1243.0137399828295,35,1,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal01/result/evaluation/scored_repetition_01/score.json,696be279ac3959516f9e8fea1e39fb5894a2fa88d394170c0238bb68a0ada7c1,,,,
production,B_shares,worker35_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal02,verified_scored,1636.1246959937162,35,2,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal02/result/evaluation/scored_repetition_01/score.json,1d287cad2041e9836c8f117848a658bb0c6a70aa3afb4b93350567a6ba825ecb,,,,
production,B_shares,worker35_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal03,failed,,35,3,1,0,1,,,fatal contract/code error,,,
production,B_shares,worker35_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal04,unrun,,35,4,,,,,,,,,
production,B_shares,worker35_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal05,unrun,,35,5,,,,,,,,,
production,B_shares,worker35_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal06,unrun,,35,6,,,,,,,,,
production,B_shares,worker35_proposal07,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal07,unrun,,35,7,,,,,,,,,
production,B_shares,worker35_proposal08,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal08,unrun,,35,8,,,,,,,,,
production,B_shares,worker35_proposal09,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal09,unrun,,35,9,,,,,,,,,
production,B_shares,worker35_proposal10,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal10,unrun,,35,10,,,,,,,,,
production,B_shares,worker35_proposal11,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal11,unrun,,35,11,,,,,,,,,
production,B_shares,worker35_proposal12,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal12,unrun,,35,12,,,,,,,,,
production,B_shares,worker35_proposal13,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal13,unrun,,35,13,,,,,,,,,
production,B_shares,worker35_proposal14,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal14,unrun,,35,14,,,,,,,,,
production,B_shares,worker35_proposal15,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal15,unrun,,35,15,,,,,,,,,
production,B_shares,worker35_proposal16,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal16,unrun,,35,16,,,,,,,,,
production,B_shares,worker35_proposal17,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal17,unrun,,35,17,,,,,,,,,
production,B_shares,worker35_proposal18,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker35_proposal18,unrun,,35,18,,,,,,,,,
production,B_shares,worker36_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal01,failed,,36,1,1,0,1,,,fatal contract/code error,,,
production,B_shares,worker36_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal02,unrun,,36,2,,,,,,,,,
production,B_shares,worker36_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal03,unrun,,36,3,,,,,,,,,
production,B_shares,worker36_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal04,unrun,,36,4,,,,,,,,,
production,B_shares,worker36_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal05,unrun,,36,5,,,,,,,,,
production,B_shares,worker36_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal06,unrun,,36,6,,,,,,,,,
production,B_shares,worker36_proposal07,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal07,unrun,,36,7,,,,,,,,,
production,B_shares,worker36_proposal08,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal08,unrun,,36,8,,,,,,,,,
production,B_shares,worker36_proposal09,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal09,unrun,,36,9,,,,,,,,,
production,B_shares,worker36_proposal10,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal10,unrun,,36,10,,,,,,,,,
production,B_shares,worker36_proposal11,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal11,unrun,,36,11,,,,,,,,,
production,B_shares,worker36_proposal12,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal12,unrun,,36,12,,,,,,,,,
production,B_shares,worker36_proposal13,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal13,unrun,,36,13,,,,,,,,,
production,B_shares,worker36_proposal14,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal14,unrun,,36,14,,,,,,,,,
production,B_shares,worker36_proposal15,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal15,unrun,,36,15,,,,,,,,,
production,B_shares,worker36_proposal16,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal16,unrun,,36,16,,,,,,,,,
production,B_shares,worker36_proposal17,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal17,unrun,,36,17,,,,,,,,,
production,B_shares,worker36_proposal18,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker36_proposal18,unrun,,36,18,,,,,,,,,
production,D_floor,worker37_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal01,verified_scored,586.9012245870538,37,1,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal01/result/evaluation/scored_repetition_01/score.json,61c1bda2942ef5bd3b0141dd4727cdd11a4bf88e17ef35096dd12b045418cb1d,,,,
production,D_floor,worker37_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal02,verified_scored,530.9928615656884,37,2,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal02/result/evaluation/scored_repetition_01/score.json,b42fc1a32ab3c76721f35b119d375bd14ef1963e24715d4002f17aebec0e1e7f,,,,
production,D_floor,worker37_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal03,verified_scored,773.7867144996019,37,3,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal03/result/evaluation/scored_repetition_01/score.json,7e16456762ef75954de4bb7fb870db53f680a6d7f37a788b77e6155a47173d06,,,,
production,D_floor,worker37_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal04,verified_scored,520.9011992254007,37,4,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal04/result/evaluation/scored_repetition_01/score.json,1a4d15ef02b82d43735689405b4b7feb3536ed19a43d7c6d00af1c9c7a1d4b63,,,,
production,D_floor,worker37_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal05,verified_scored,505.6915027220009,37,5,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal05/result/evaluation/scored_repetition_01/score.json,085761930b6c80be08d7c1a24e32a7ce3b60148be91961bf1056c3e6173c8958,,,,
production,D_floor,worker37_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal06,verified_scored,654.2875789856089,37,6,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal06/result/evaluation/scored_repetition_01/score.json,90e8b4c221318e841e722de3d7d98c96ec4944092e1bcd3ce614e77e2f739268,,,,
production,D_floor,worker37_proposal07,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal07,verified_scored,723.5718827856863,37,7,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal07/result/evaluation/scored_repetition_01/score.json,c2297cdecba2c8363da74853e13660d2d6698babf89baf3f2c35634865ef2093,,,,
production,D_floor,worker37_proposal08,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal08,verified_scored,496.560484978098,37,8,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal08/result/evaluation/scored_repetition_01/score.json,93b36cdb0aec4c3b9c94d879b57373bc0b2b0bb9f8ac16474bca79c1d5863231,,,,
production,D_floor,worker37_proposal09,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal09,verified_scored,505.8914778864948,37,9,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal09/result/evaluation/scored_repetition_01/score.json,ff0620554374c88e44aa9fa4e8ff87c36b52541e3df98f2b23483f6983748ee6,,,,
production,D_floor,worker37_proposal10,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal10,verified_scored,476.2955265891975,37,10,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal10/result/evaluation/scored_repetition_01/score.json,368bd6e7334f818db420e0dbad84bdef789eb19d93f714c363e8a0cad7a3643f,,,,
production,D_floor,worker37_proposal11,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal11,verified_scored,475.4436001714851,37,11,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal11/result/evaluation/scored_repetition_01/score.json,ef0b7f4cc4e479193555f457d806ed1e1e96ee860370850f82c88719ba99b0e8,,,,
production,D_floor,worker37_proposal12,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal12,verified_scored,769.1287642098328,37,12,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal12/result/evaluation/scored_repetition_01/score.json,da36180f4315963cf508a9c83b34d688513c71dbbf144da5eb43419ec5034496,,,,
production,D_floor,worker37_proposal13,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal13,verified_scored,551.1634856347406,37,13,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal13/result/evaluation/scored_repetition_01/score.json,ab8caa64965ac2f3460a63d277a94975b7393d6b081661eccefb52c686416085,,,,
production,D_floor,worker37_proposal14,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal14,verified_scored,477.72098645112965,37,14,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal14/result/evaluation/scored_repetition_01/score.json,f6569cc756b6e9f4328387698592429f26b643898741fed2ed95852187e9498a,,,,
production,D_floor,worker37_proposal15,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal15,verified_scored,457.8598557188301,37,15,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal15/result/evaluation/scored_repetition_01/score.json,f4cffba19fd9601cc5bad971a3e85fe1fccdbc64ef2dff2251ae3bb66437a7c9,,,,
production,D_floor,worker37_proposal16,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal16,verified_scored,598.1847074596494,37,16,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal16/result/evaluation/scored_repetition_01/score.json,e457a78b04e5a75b0007322f0269e8ac396d375809739c4994c7f3ea4c155746,,,,
production,D_floor,worker37_proposal17,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal17,verified_scored,416.48144430587246,37,17,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal17/result/evaluation/scored_repetition_01/score.json,e4afbe7ca2197c5ea8f2dbde2ccaf0bdde9a286932818c2466eb186f48b467ae,,,,
production,D_floor,worker37_proposal18,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal18,verified_scored,584.8566837778718,37,18,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker37_proposal18/result/evaluation/scored_repetition_01/score.json,5b4ab28b9d158c206da9a0ffc445a29b703097b756045735d8b9765eee9419ee,,,,
production,D_floor,worker38_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal01,verified_scored,595.4036897850367,38,1,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal01/result/evaluation/scored_repetition_01/score.json,864ab558b3ed89fea33ef830ef7715f4d998e142af14ceb2926bc3659e23d60f,,,,
