stage,case_id,parameter,value,lower_bound,upper_bound,transform,is_free_parameter,status,near_bound
polish_1_joint,2,psi_child_2023,-0.026696285236963935,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_joint,2,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,2,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,6,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_1_joint,6,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,6,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,6,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,6,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_1_joint,6,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,6,theta1,0.10613495044093449,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_1_joint,6,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_1_joint,6,first_birth_fixed_cost,4.540285143086607,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,6,hbar_first_child_jump,0.6006848485093815,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_1_joint,6,psi_child_change_2023,-0.3273390564208588,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_1_joint,6,psi_child_2007,0.2977432455409039,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_1_joint,6,psi_child_2023,-0.029595810879954887,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_1_joint,6,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_1_joint,6,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,10,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,10,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,10,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,10,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,10,H0,14.644989420406318,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,10,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,10,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,10,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,10,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,10,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,10,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,10,psi_child_2007,0.29851715485517205,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,10,psi_child_2023,-0.026989636176099507,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,10,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,10,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,8,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,8,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,8,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,8,chi,1.0550159944262254,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,8,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,8,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,8,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,8,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,8,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,8,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,8,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,8,psi_child_2007,0.29875901340451055,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,8,psi_child_2023,-0.026747777626761005,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,8,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,8,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,7,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,7,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,7,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,7,chi,1.0447481691265725,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,7,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,7,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,7,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,7,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,7,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,7,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,7,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,7,psi_child_2007,0.29886181136307466,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,7,psi_child_2023,-0.0266449796681969,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,7,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,7,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,6,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,6,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,6,kappa_fert_continuation,1.766446315263779,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,6,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,6,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,6,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,6,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,6,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,6,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,6,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,6,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,6,psi_child_2007,0.29567047482618497,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,6,psi_child_2023,-0.029836316205086588,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,6,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,6,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,12,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,12,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,12,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,12,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,12,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,12,theta0,0.5663517884297847,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,12,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,12,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,12,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,12,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,12,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,12,psi_child_2007,0.2988202666019403,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,12,psi_child_2023,-0.026686524429331282,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,12,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,12,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,1,beta_annual,0.9956918643790077,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,1,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,1,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,1,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,1,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,1,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,1,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,1,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,1,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,1,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,1,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,1,psi_child_2007,0.298884948587325,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,1,psi_child_2023,-0.026621842443946553,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,1,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,1,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,4,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,4,kappa_fert,2.260192846551467,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,4,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,4,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,4,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,4,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,4,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,4,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,4,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,4,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,4,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,4,psi_child_2007,0.30052582977065745,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,4,psi_child_2023,-0.02498096126061411,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,4,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,4,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,5,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,5,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,5,kappa_fert_continuation,1.7322301491336538,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,5,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,5,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,5,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,5,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,5,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,5,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,5,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,5,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,5,psi_child_2007,0.30189749468581567,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,5,psi_child_2023,-0.023609296345455888,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,5,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,5,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,2,beta_annual,0.9957667560525304,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,2,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,2,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,2,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,2,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,2,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,2,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,2,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,2,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,2,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,2,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,2,psi_child_2007,0.2987347514773235,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,2,psi_child_2023,-0.02677203955394808,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,2,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,2,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,11,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,11,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,11,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,11,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,11,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,11,theta0,0.5557589336583452,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,11,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,11,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,11,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,11,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,11,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,11,psi_child_2007,0.2988004695734457,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,11,psi_child_2023,-0.026706321457825866,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,11,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,11,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,3,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,3,kappa_fert,2.2164127818784154,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,3,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,3,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,3,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,3,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,3,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,3,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,3,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,3,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,3,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,3,psi_child_2007,0.29710512047000476,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,3,psi_child_2023,-0.0284016705612668,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,3,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,3,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,9,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,9,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,9,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,9,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,9,H0,14.427261788151577,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,9,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,9,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,9,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,9,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,9,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,9,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,9,psi_child_2007,0.2991055869197979,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,9,psi_child_2023,-0.026401204111473675,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,9,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,9,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,13,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,13,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,13,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,13,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,13,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,13,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,13,theta1,0.10437601132166745,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,13,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,13,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,13,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,13,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,13,psi_child_2007,0.29881178637395606,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,13,psi_child_2023,-0.026695004657315502,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,13,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,13,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,14,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,14,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,14,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,14,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,14,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,14,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,14,theta1,0.10613495044093452,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,14,hbar_child_rooms,0.23289841116220328,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,14,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,14,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,14,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,14,psi_child_2007,0.29880915553048637,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,14,psi_child_2023,-0.02669763550078519,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,14,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,14,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,15,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,15,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,15,kappa_fert_continuation,1.7492545738473773,0.02,50.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,15,chi,1.049869529311166,0.1,5.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,15,H0,14.535717947625159,0.2,80.0,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,15,theta0,0.561042861044065,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,15,theta1,0.1052518065823461,0.02,16.0,log,True,estimated_free_transition_parameter,True
polish_2_coordinates,15,hbar_child_rooms,0.2320584756669226,0.1,1.8,log,True,estimated_free_transition_parameter,False
polish_2_coordinates,15,first_birth_fixed_cost,4.555364635392782,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,15,hbar_first_child_jump,0.6034281487969072,0.0,2.0,softzero,True,estimated_free_transition_parameter,False
polish_2_coordinates,15,psi_child_change_2023,-0.32550679103127156,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
polish_2_coordinates,15,psi_child_2007,0.298740370362089,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
polish_2_coordinates,15,psi_child_2023,-0.026766420669182556,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
polish_2_coordinates,15,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,15,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
polish_2_coordinates,16,beta_annual,0.9957294031845191,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
polish_2_coordinates,16,kappa_fert,2.238195772180536,0.02,50.0,log,True,estimated_free_transition_parameter,False
